VOS_ID,Authors,Title,Selected by,Year,Citations,Source,Cluster,Links,Total link strength,Norm. citations,id,display_name,publication_date,relevance_score,primary_location_id,primary_location_display_name,primary_location_host_organization,primary_location_issns,primary_location_issn_l,primary_location_type,primary_location_landing_page_url,primary_location_pdf_url,primary_location_is_oa,primary_location_version,primary_location_license,author_ids,author_names,author_orcids,author_institution_ids,author_institution_names,is_oa,oa_status,oa_url,cited_by_count,doi,mag,pmid,pmcid,publication_year,cited_by_api_url,type,is_paratext,is_retracted,biblio_issue,biblio_first_page,biblio_volume,biblio_last_page,referenced_works,related_works,concept_ids,apc_paid_currency,locations_count,corresponding_institution_ids,locations_source,fulltext_origin,concepts_score,best_oa_location_landing_page_url,primary_location_source_is_oa,primary_location_source_display_name,best_oa_location_source_host_organization,locations_is_oa,open_access_any_repository_has_fulltext,best_oa_location_source_host_organization_name,best_oa_location_is_published,grants_funder_display_name,apc_list,mesh_qualifier_name,ids_openalex,best_oa_location_license_id,apc_list_provenance,referenced_works_count,best_oa_location_source_id,institutions_distinct_count,corresponding_author_ids,indexed_in,primary_location_source_is_in_doaj,best_oa_location_is_oa,topics_score,best_oa_location_is_accepted,apc_list_value_usd,countries_distinct_count,best_oa_location_source_issn_l,best_oa_location_source_type,concepts_id,counts_by_year_cited_by_count,locations_version,sustainable_development_goals_id,primary_topic_subfield_id,apc_paid,primary_topic_score,primary_location_source_host_organization_name,grants_award_id,keywords_score,best_oa_location_source,cited_by_percentile_year_min,primary_location_is_accepted,primary_location_source_issn_l,primary_location_source_host_organization,open_access_is_oa,primary_location_source,apc_paid_value,locations_license,best_oa_location_source_is_oa,updated_date,title,language,topics_id,concepts_level,apc_list_currency,primary_topic_domain_display_name,locations_license_id,primary_topic_subfield_display_name,best_oa_location_source_host_organization_lineage_names,primary_location_license_id,best_oa_location_source_display_name,authorships_author_position,concepts_wikidata,best_oa_location_source_host_organization_lineage,versions,topics_display_name,primary_location_source_type,sustainable_development_goals_display_name,primary_topic_id,mesh_is_major_topic,best_oa_location_source_is_in_doaj,best_oa_location,primary_topic,counts_by_year_year,primary_location_source_host_organization_lineage_names,authorships_is_corresponding,sustainable_development_goals_score,best_oa_location_version,best_oa_location_pdf_url,created_date,best_oa_location_source_issn,has_fulltext,grants_funder,cited_by_percentile_year_max,apc_list_value,mesh_descriptor_name,abstract,primary_location_is_published,mesh_qualifier_ui,best_oa_location_license,apc_paid_provenance,primary_location_source_id,ngrams_url,primary_topic_domain_id,type_crossref,apc_paid_value_usd,locations_is_accepted,keywords_display_name,keywords_id,primary_topic_field_id,primary_location,primary_topic_display_name,mesh_descriptor_ui,primary_location_source_host_organization_lineage,locations_pdf_url,locations_is_published,ids_doi,primary_location_source_issn,concepts_display_name,locations_landing_page_url,primary_topic_field_display_name
213,"['David Denkenberger', ' Anders Sandberg', ' Ross John Tieman', ' Joshua M. Pearce']",Long Term Cost-Effectiveness Of Resilient Foods For Global Catastrophes Compared To Artificial General Intelligence Safety,Total link strength,2022,4.0,International journal of disaster risk reduction,9,300.0,743.0,1.2225,https://openalex.org/W4226321958,Long Term Cost-Effectiveness Of Resilient Foods For Global Catastrophes Compared To Artificial General Intelligence Safety,2022-04-01,18.678976,https://openalex.org/S2764830010,International journal of disaster risk reduction,Elsevier BV,2212-4209,2212-4209,journal,https://doi.org/10.1016/j.ijdrr.2022.102798,,False,,,https://openalex.org/A5076268002|https://openalex.org/A5023259126|https://openalex.org/A5021985666|https://openalex.org/A5064793135,David Denkenberger|Anders Sandberg|Ross John Tieman|Joshua M. Pearce,https://orcid.org/0000-0002-6773-6405|https://orcid.org/0000-0001-5636-5402|https://orcid.org/0000-0003-4639-1628|https://orcid.org/0000-0001-9802-3056,https://openalex.org/I141472210|https://openalex.org/I40120149|https://openalex.org/I125749732,University of Alaska Fairbanks|University of Oxford|Western University,True,green,https://osf.io/vrmpf/,4.0,https://doi.org/10.1016/j.ijdrr.2022.102798,,,,2022.0,https://api.openalex.org/works?filter=cites:W4226321958,article,False,False,,102798,73,102798,https://openalex.org/W561372113|https://openalex.org/W1531689573|https://openalex.org/W1546831798|https://openalex.org/W1586718744|https://openalex.org/W1606458208|https://openalex.org/W1612135897|https://openalex.org/W1652032815|https://openalex.org/W1812041023|https://openalex.org/W1867868077|https://openalex.org/W1955097056|https://openalex.org/W1982464188|https://openalex.org/W1993803315|https://openalex.org/W2003486521|https://openalex.org/W2024711376|https://openalex.org/W2027573473|https://openalex.org/W2028412780|https://openalex.org/W2037413600|https://openalex.org/W2042728884|https://openalex.org/W2058597524|https://openalex.org/W2062056129|https://openalex.org/W2068907831|https://openalex.org/W2082136692|https://openalex.org/W2086344576|https://openalex.org/W2101257652|https://openalex.org/W2101582572|https://openalex.org/W2110441148|https://openalex.org/W2115804631|https://openalex.org/W2123028958|https://openalex.org/W2123253865|https://openalex.org/W2123478374|https://openalex.org/W2124411068|https://openalex.org/W2135260086|https://openalex.org/W2142984058|https://openalex.org/W2163615441|https://openalex.org/W2241770709|https://openalex.org/W2264709743|https://openalex.org/W2302964490|https://openalex.org/W2462906003|https://openalex.org/W2521960940|https://openalex.org/W2568408046|https://openalex.org/W2569441439|https://openalex.org/W2736498356|https://openalex.org/W2749397866|https://openalex.org/W2750196364|https://openalex.org/W2789942768|https://openalex.org/W2790068445|https://openalex.org/W2792530553|https://openalex.org/W2799289636|https://openalex.org/W2802863288|https://openalex.org/W2808631946|https://openalex.org/W2884393375|https://openalex.org/W2888073637|https://openalex.org/W2892942998|https://openalex.org/W2898464400|https://openalex.org/W2898891770|https://openalex.org/W2916873567|https://openalex.org/W2946969380|https://openalex.org/W2964318762|https://openalex.org/W2971531658|https://openalex.org/W2978399616|https://openalex.org/W2990134840|https://openalex.org/W2993110766|https://openalex.org/W2996457321|https://openalex.org/W2998896657|https://openalex.org/W3000969398|https://openalex.org/W3002518526|https://openalex.org/W3081243002|https://openalex.org/W3082679283|https://openalex.org/W3101432339|https://openalex.org/W3105786976|https://openalex.org/W3111994253|https://openalex.org/W3112103703|https://openalex.org/W3124113172|https://openalex.org/W3130654581|https://openalex.org/W3131499252|https://openalex.org/W3170679100|https://openalex.org/W3178799710|https://openalex.org/W3203974874|https://openalex.org/W4242440307|https://openalex.org/W4319167170|https://openalex.org/W4378838865,https://openalex.org/W3125011624|https://openalex.org/W1508631387|https://openalex.org/W2370917603|https://openalex.org/W2017776670|https://openalex.org/W2952760143|https://openalex.org/W2347897961|https://openalex.org/W2979236518|https://openalex.org/W2358318464|https://openalex.org/W2340870721|https://openalex.org/W3091955004,https://openalex.org/C49937458|https://openalex.org/C61797465|https://openalex.org/C109168655|https://openalex.org/C774472|https://openalex.org/C41008148|https://openalex.org/C42475967|https://openalex.org/C112930515|https://openalex.org/C77595967|https://openalex.org/C162324750|https://openalex.org/C127413603|https://openalex.org/C144133560|https://openalex.org/C154945302|https://openalex.org/C121332964|https://openalex.org/C10138342|https://openalex.org/C62520636|https://openalex.org/C119857082,USD,2.0,,,,0.55669475|0.54337186|0.5424704|0.5050598|0.40189573|0.39090812|0.35936177|0.32793182|0.2843264|0.23852146|0.23305133|0.14242327|0.0|0.0|0.0|0.0,https://osf.io/vrmpf/,False,International journal of disaster risk reduction,https://openalex.org/I2799848540,false|true,True,Center for Open Science,False,,,,https://openalex.org/W4226321958,,doaj,81.0,https://openalex.org/S4306401127,3.0,https://openalex.org/A5021985666,crossref,False,True,0.9984|0.9885|0.9663,False,2510.0,3.0,,repository,https://openalex.org/C49937458|https://openalex.org/C61797465|https://openalex.org/C109168655|https://openalex.org/C774472|https://openalex.org/C41008148|https://openalex.org/C42475967|https://openalex.org/C112930515|https://openalex.org/C77595967|https://openalex.org/C162324750|https://openalex.org/C127413603|https://openalex.org/C144133560|https://openalex.org/C154945302|https://openalex.org/C121332964|https://openalex.org/C10138342|https://openalex.org/C62520636|https://openalex.org/C119857082,2|1,null|submittedVersion,https://metadata.un.org/sdg/2,https://openalex.org/subfields/3320,,0.9984,Elsevier BV,,0.487844,,85.0,False,2212-4209,https://openalex.org/P4310320990,True,,2510.0,null|null,True,2024-05-07T00:08:32.785418,Long term cost-effectiveness of resilient foods for global catastrophes compared to artificial general intelligence safety,en,https://openalex.org/T13120|https://openalex.org/T12788|https://openalex.org/T11089,2|2|2|2|0|1|1|1|0|0|0|1|0|1|1|1,USD,Social Sciences,null|null,Political Science and International Relations,Center for Open Science,,OSF Preprints (OSF Preprints),first|middle|middle|last,https://www.wikidata.org/wiki/Q2599292|https://www.wikidata.org/wiki/Q1188986|https://www.wikidata.org/wiki/Q242988|https://www.wikidata.org/wiki/Q6760393|https://www.wikidata.org/wiki/Q21198|https://www.wikidata.org/wiki/Q194292|https://www.wikidata.org/wiki/Q4389547|https://www.wikidata.org/wiki/Q3151013|https://www.wikidata.org/wiki/Q8134|https://www.wikidata.org/wiki/Q11023|https://www.wikidata.org/wiki/Q4830453|https://www.wikidata.org/wiki/Q11660|https://www.wikidata.org/wiki/Q413|https://www.wikidata.org/wiki/Q43015|https://www.wikidata.org/wiki/Q944|https://www.wikidata.org/wiki/Q2539,https://openalex.org/I2799848540,,Consequences of Nuclear War and Global Security|Search for Extraterrestrial Life and Intelligence|Environmental Impacts of Fukushima Nuclear Disaster,journal,Zero hunger,https://openalex.org/T13120,,False,,,2023|2022,Elsevier BV,false|false|true|false,0.52,submittedVersion,,2022-05-05,,False,,88.0,2510.0,,"Global agricultural catastrophes, which include nuclear winter and abrupt climate change, could have long-term consequences on humanity such as the collapse and nonrecovery of civilization. Using Monte Carlo (probabilistic) models, we analyze the long-term cost-effectiveness of resilient foods (alternative foods) - roughly those independent of sunlight such as mushrooms. One version of the model populated partly by a survey of global catastrophic risk researchers finds the confidence that resilient foods is more cost effective than artificial general intelligence safety is ∼84% and ∼98% for the 100 millionth dollar spent on resilient foods and at the margin now, respectively. Another version of the model based on one of the authors produced ∼93% and ∼99% confidence, respectively. Considering uncertainty represented within our models, our result is robust: reverting the conclusion required simultaneously changing the 3-5 most important parameters to the pessimistic ends. However, as predicting the long-run trajectory of human civilization is extremely difficult, and model and theory uncertainties are very large, this significantly reduces our overall confidence. Because the agricultural catastrophes could happen immediately and because existing expertise relevant to resilient foods could be co-opted by charitable giving, it is likely optimal to spend most of the money for resilient foods in the next few years. Both cause areas generally save expected current lives inexpensively and should attract greater investment.",False,,,doaj,https://openalex.org/S2764830010,https://api.openalex.org/works/W4226321958/ngrams,https://openalex.org/domains/2,journal-article,2510.0,false|false,Environmental Impacts,https://openalex.org/keywords/environmental-impacts,https://openalex.org/fields/33,,Consequences of Nuclear War and Global Security,,https://openalex.org/P4310320990,null|null,false|false,https://doi.org/10.1016/j.ijdrr.2022.102798,2212-4209,Probabilistic logic|Term (time)|Liberian dollar|Margin (machine learning)|Computer science|Operations research|Risk analysis (engineering)|Forensic engineering|Economics|Engineering|Business|Artificial intelligence|Physics|Finance|Quantum mechanics|Machine learning,https://doi.org/10.1016/j.ijdrr.2022.102798|https://osf.io/vrmpf/,Social Sciences
975,"['Seth D. Baum', ' David Denkenberger', ' Jacob Haqq-Misra']",Isolated Refuges For Surviving Global Catastrophes,Total link strength,2015,41.0,Futures,9,225.0,445.0,3.8564,https://openalex.org/W2006845461,Isolated Refuges For Surviving Global Catastrophes,2015-09-01,1.9723462,https://openalex.org/S130638383,Futures,Elsevier BV,0016-3287|1873-6378,0016-3287,journal,https://doi.org/10.1016/j.futures.2015.03.009,,False,,,https://openalex.org/A5086782075|https://openalex.org/A5076268002|https://openalex.org/A5066773524,Seth D. Baum|David Denkenberger|Jacob Haqq-Misra,https://orcid.org/0000-0002-2429-5232|https://orcid.org/0000-0002-6773-6405|https://orcid.org/0000-0003-4346-2611,https://openalex.org/I4210144256|https://openalex.org/I4210154041|https://openalex.org/I4210144256|https://openalex.org/I4210154041,Blue Marble Space|Blue Marble Space Institute of Science|Blue Marble Space|Blue Marble Space Institute of Science,False,closed,,41.0,https://doi.org/10.1016/j.futures.2015.03.009,2006845461.0,,,2015.0,https://api.openalex.org/works?filter=cites:W2006845461,article,False,False,,45,72,56,https://openalex.org/W63083160|https://openalex.org/W646536900|https://openalex.org/W1505849355|https://openalex.org/W1524541914|https://openalex.org/W1573375031|https://openalex.org/W1964752466|https://openalex.org/W1968164782|https://openalex.org/W1978328401|https://openalex.org/W1982174965|https://openalex.org/W1987839894|https://openalex.org/W1996005609|https://openalex.org/W1997782776|https://openalex.org/W2002229563|https://openalex.org/W2010569934|https://openalex.org/W2013989794|https://openalex.org/W2018817180|https://openalex.org/W2023792279|https://openalex.org/W2028255157|https://openalex.org/W2029027487|https://openalex.org/W2029104948|https://openalex.org/W2040474489|https://openalex.org/W2063905897|https://openalex.org/W2067292296|https://openalex.org/W2091222662|https://openalex.org/W2094673373|https://openalex.org/W2096885696|https://openalex.org/W2103598812|https://openalex.org/W2123478374|https://openalex.org/W2142984058|https://openalex.org/W2159961153|https://openalex.org/W2241770709|https://openalex.org/W2335985798|https://openalex.org/W3101779451|https://openalex.org/W3105786976|https://openalex.org/W3122403012,https://openalex.org/W2736709649|https://openalex.org/W756199004|https://openalex.org/W3015649151|https://openalex.org/W2363340781|https://openalex.org/W1989627310|https://openalex.org/W2506609850|https://openalex.org/W2381584298|https://openalex.org/W2098114384|https://openalex.org/W2147166783|https://openalex.org/W1904082567,https://openalex.org/C136197465|https://openalex.org/C122302079|https://openalex.org/C132829578|https://openalex.org/C2776916960|https://openalex.org/C2775941552|https://openalex.org/C94625758|https://openalex.org/C2781425195|https://openalex.org/C112930515|https://openalex.org/C144133560|https://openalex.org/C91375879|https://openalex.org/C95124753|https://openalex.org/C107826830|https://openalex.org/C175605778|https://openalex.org/C17744445|https://openalex.org/C41008148|https://openalex.org/C199539241|https://openalex.org/C162324750|https://openalex.org/C39432304|https://openalex.org/C86803240|https://openalex.org/C138885662|https://openalex.org/C89423630|https://openalex.org/C10138342|https://openalex.org/C154945302,USD,1.0,https://openalex.org/I4210144256|https://openalex.org/I4210154041,,ngrams,0.7242548|0.6224246|0.46631795|0.45059854|0.43985283|0.42438683|0.42151532|0.37812558|0.37567696|0.34980685|0.34156662|0.33527267|0.32078975|0.27807468|0.25675339|0.24957031|0.23671383|0.19211417|0.104783416|0.0|0.0|0.0|0.0,,False,Futures,,false,False,,,,,,https://openalex.org/W2006845461,,doaj,35.0,,2.0,https://openalex.org/A5086782075,crossref,False,,0.9978|0.9906|0.9847,,2450.0,1.0,,,https://openalex.org/C136197465|https://openalex.org/C122302079|https://openalex.org/C132829578|https://openalex.org/C2776916960|https://openalex.org/C2775941552|https://openalex.org/C94625758|https://openalex.org/C2781425195|https://openalex.org/C112930515|https://openalex.org/C144133560|https://openalex.org/C91375879|https://openalex.org/C95124753|https://openalex.org/C107826830|https://openalex.org/C175605778|https://openalex.org/C17744445|https://openalex.org/C41008148|https://openalex.org/C199539241|https://openalex.org/C162324750|https://openalex.org/C39432304|https://openalex.org/C86803240|https://openalex.org/C138885662|https://openalex.org/C89423630|https://openalex.org/C10138342|https://openalex.org/C154945302,1|4|10|9|2|8|3|3|1,,https://metadata.un.org/sdg/2,https://openalex.org/subfields/3103,,0.9978,Elsevier BV,,0.44194,,95.0,False,0016-3287,https://openalex.org/P4310320990,False,,2450.0,,,2024-05-04T03:52:04.582891,Isolated refuges for surviving global catastrophes,en,https://openalex.org/T12788|https://openalex.org/T10406|https://openalex.org/T12717,2|2|2|2|2|2|2|1|0|1|1|1|1|0|0|1|0|0|0|0|1|1|1,USD,Physical Sciences,,Astronomy and Astrophysics,,,,first|middle|last,https://www.wikidata.org/wiki/Q1729295|https://www.wikidata.org/wiki/Q8432|https://www.wikidata.org/wiki/Q581151|https://www.wikidata.org/wiki/Q637156|https://www.wikidata.org/wiki/Q25212305|https://www.wikidata.org/wiki/Q7163|https://www.wikidata.org/wiki/Q2710737|https://www.wikidata.org/wiki/Q4389547|https://www.wikidata.org/wiki/Q4830453|https://www.wikidata.org/wiki/Q15473274|https://www.wikidata.org/wiki/Q875686|https://www.wikidata.org/wiki/Q929380|https://www.wikidata.org/wiki/Q3299701|https://www.wikidata.org/wiki/Q36442|https://www.wikidata.org/wiki/Q21198|https://www.wikidata.org/wiki/Q7748|https://www.wikidata.org/wiki/Q8134|https://www.wikidata.org/wiki/Q188847|https://www.wikidata.org/wiki/Q420|https://www.wikidata.org/wiki/Q5891|https://www.wikidata.org/wiki/Q7193|https://www.wikidata.org/wiki/Q43015|https://www.wikidata.org/wiki/Q11660,,,Search for Extraterrestrial Life and Intelligence|Exploration and Study of Mars|Space Exploration and Governance,journal,Zero hunger,https://openalex.org/T12788,,,,,2024|2023|2022|2021|2020|2019|2018|2017|2015,Elsevier BV,true|false|false,0.46,,,2016-06-24,,True,,96.0,2450.0,,,False,,,doaj,https://openalex.org/S130638383,https://api.openalex.org/works/W2006845461/ngrams,https://openalex.org/domains/3,journal-article,2450.0,false,Sustainability of Outer Space Activities,https://openalex.org/keywords/sustainability-of-outer-space-activities,https://openalex.org/fields/31,,Search for Extraterrestrial Life and Intelligence,,https://openalex.org/P4310320990,,false,https://doi.org/10.1016/j.futures.2015.03.009,0016-3287|1873-6378,Variety (cybernetics)|Civilization|Situated|Warrant|Isolation (microbiology)|Politics|Stockpile|Risk analysis (engineering)|Business|Environmental planning|Environmental ethics|Environmental resource management|Natural resource economics|Political science|Computer science|Law|Economics|Environmental science|Biology|Philosophy|Microbiology|Finance|Artificial intelligence,https://doi.org/10.1016/j.futures.2015.03.009,Physics and Astronomy
172,"['Matt Boyd', ' Nick Wilson']",Optimizing Island Refuges Against Global Catastrophic And Existential Biological Threats: Priorities And Preparations,Total link strength,2021,10.0,Risk analysis,9,191.0,403.0,1.5115,https://openalex.org/W3153101122,Optimizing Island Refuges Against Global Catastrophic And Existential Biological Threats: Priorities And Preparations,2021-04-22,24.474737,https://openalex.org/S161248890,Risk analysis,Wiley-Blackwell,0272-4332|1539-6924,0272-4332,journal,https://doi.org/10.1111/risa.13735,,False,,,https://openalex.org/A5076932497|https://openalex.org/A5057179828,Matt Boyd|Nick Wilson,https://orcid.org/0000-0002-1387-5047|https://orcid.org/0000-0002-5118-0676,https://openalex.org/I80281795,University of Otago,False,closed,,10.0,https://doi.org/10.1111/risa.13735,3153101122.0,https://pubmed.ncbi.nlm.nih.gov/33886124,,2021.0,https://api.openalex.org/works?filter=cites:W3153101122,article,False,False,12,2266,41,2285,https://openalex.org/W1979466323|https://openalex.org/W1995626440|https://openalex.org/W2006845461|https://openalex.org/W2010569934|https://openalex.org/W2094673373|https://openalex.org/W2323222085|https://openalex.org/W2351642007|https://openalex.org/W2463844334|https://openalex.org/W2521960940|https://openalex.org/W2603574626|https://openalex.org/W2605210145|https://openalex.org/W2738278109|https://openalex.org/W2738409869|https://openalex.org/W2750196364|https://openalex.org/W2761102732|https://openalex.org/W2782618460|https://openalex.org/W2789287982|https://openalex.org/W2800447667|https://openalex.org/W2884556297|https://openalex.org/W2890877424|https://openalex.org/W2897285890|https://openalex.org/W2912908653|https://openalex.org/W2916636083|https://openalex.org/W2919501997|https://openalex.org/W2923633327|https://openalex.org/W2971531658|https://openalex.org/W2975228925|https://openalex.org/W2976852965|https://openalex.org/W2989778970|https://openalex.org/W2997096520|https://openalex.org/W2999410432|https://openalex.org/W3000969398|https://openalex.org/W3004503524|https://openalex.org/W3011811236|https://openalex.org/W3014249581|https://openalex.org/W3028540143|https://openalex.org/W3032933118|https://openalex.org/W3034617120|https://openalex.org/W3036029533|https://openalex.org/W3036469063|https://openalex.org/W3036730291|https://openalex.org/W3038538535|https://openalex.org/W3045015910|https://openalex.org/W3047901670|https://openalex.org/W3082679283|https://openalex.org/W3094113586|https://openalex.org/W3105786976|https://openalex.org/W3108345321|https://openalex.org/W3121142058|https://openalex.org/W3129725175|https://openalex.org/W3163133571|https://openalex.org/W3178799710|https://openalex.org/W4240739262|https://openalex.org/W4241221750|https://openalex.org/W4244442216|https://openalex.org/W4319167170,https://openalex.org/W2625646796|https://openalex.org/W3041624257|https://openalex.org/W219899776|https://openalex.org/W141267447|https://openalex.org/W2974802953|https://openalex.org/W2474767644|https://openalex.org/W2385364491|https://openalex.org/W4210465737|https://openalex.org/W2356175078|https://openalex.org/W2158722153,https://openalex.org/C2779585090|https://openalex.org/C127882523|https://openalex.org/C89623803|https://openalex.org/C91375879|https://openalex.org/C17744445|https://openalex.org/C107826830|https://openalex.org/C205649164|https://openalex.org/C47768531|https://openalex.org/C95124753|https://openalex.org/C3008058167|https://openalex.org/C199539241|https://openalex.org/C162324750|https://openalex.org/C71924100|https://openalex.org/C121332964|https://openalex.org/C2779134260|https://openalex.org/C142724271|https://openalex.org/C524204448|https://openalex.org/C97355855|https://openalex.org/C138885662,USD,2.0,,,,0.53266823|0.504109|0.48579383|0.4396395|0.39995056|0.3889981|0.3870132|0.342424|0.3208781|0.29496193|0.15853256|0.13970405|0.0|0.0|0.0|0.0|0.0|0.0|0.0,,False,Risk analysis,,false|false,False,,,,,epidemiology|null|null|null|null|epidemiology|null|virology|null|epidemiology|null|null|epidemiology|null|isolation & purification,https://openalex.org/W3153101122,,doaj,56.0,,1.0,https://openalex.org/A5076932497,crossref|pubmed,False,,0.9677|0.9555|0.9376,,4430.0,1.0,,,https://openalex.org/C2779585090|https://openalex.org/C127882523|https://openalex.org/C89623803|https://openalex.org/C91375879|https://openalex.org/C17744445|https://openalex.org/C107826830|https://openalex.org/C205649164|https://openalex.org/C47768531|https://openalex.org/C95124753|https://openalex.org/C3008058167|https://openalex.org/C199539241|https://openalex.org/C162324750|https://openalex.org/C71924100|https://openalex.org/C121332964|https://openalex.org/C2779134260|https://openalex.org/C142724271|https://openalex.org/C524204448|https://openalex.org/C97355855|https://openalex.org/C138885662,2|7|1,null|null,https://metadata.un.org/sdg/13,https://openalex.org/subfields/3320,,0.9677,Wiley-Blackwell,,0.456894,,90.0,False,0272-4332,https://openalex.org/P4310320503,False,,4430.0,null|null,,2024-05-05T11:53:43.053540,Optimizing Island Refuges against global Catastrophic and Existential Biological Threats: Priorities and Preparations,en,https://openalex.org/T13120|https://openalex.org/T12788|https://openalex.org/T14090,2|2|5|1|0|1|0|1|1|4|1|0|0|0|2|1|3|1|0,USD,Social Sciences,null|null,Political Science and International Relations,,,,first|last,https://www.wikidata.org/wiki/Q3457762|https://www.wikidata.org/wiki/Q38066|https://www.wikidata.org/wiki/Q12184|https://www.wikidata.org/wiki/Q15473274|https://www.wikidata.org/wiki/Q36442|https://www.wikidata.org/wiki/Q929380|https://www.wikidata.org/wiki/Q1071|https://www.wikidata.org/wiki/Q1127188|https://www.wikidata.org/wiki/Q875686|https://www.wikidata.org/wiki/Q84263196|https://www.wikidata.org/wiki/Q7748|https://www.wikidata.org/wiki/Q8134|https://www.wikidata.org/wiki/Q11190|https://www.wikidata.org/wiki/Q413|https://www.wikidata.org/wiki/Q12136|https://www.wikidata.org/wiki/Q7208|https://www.wikidata.org/wiki/Q788926|https://www.wikidata.org/wiki/Q11473|https://www.wikidata.org/wiki/Q5891,,,Consequences of Nuclear War and Global Security|Search for Extraterrestrial Life and Intelligence|Mortality and Conflict in Global Health,journal,Climate action,https://openalex.org/T13120,true|true|true|true|false|false|false|false|false|false|false|false|false|false|false,,,,2023|2022|2021,Wiley-Blackwell|Wiley,true|false,0.78,,,2021-04-26,,False,,91.0,4430.0,COVID-19|Disaster Planning|Health Priorities|Refugees|Australia|Australia|COVID-19|COVID-19|Humans|Iceland|Iceland|New Zealand|New Zealand|SARS-CoV-2|SARS-CoV-2,,False,Q000453|||||Q000453||Q000821||Q000453|||Q000453||Q000302,,doaj,https://openalex.org/S161248890,https://api.openalex.org/works/W3153101122/ngrams,https://openalex.org/domains/2,journal-article,4430.0,false|false,Global Catastrophic Risks,https://openalex.org/keywords/global-catastrophic-risks,https://openalex.org/fields/33,,Consequences of Nuclear War and Global Security,D000086382|D004189|D006292|D012036|D001315|D001315|D000086382|D000086382|D006801|D007055|D007055|D009520|D009520|D000086402|D000086402,https://openalex.org/P4310320503|https://openalex.org/P4310320595,null|null,false|false,https://doi.org/10.1111/risa.13735,0272-4332|1539-6924,Resilience (materials science)|Existentialism|Pandemic|Environmental planning|Political science|Environmental resource management|Geography|Development economics|Environmental ethics|Coronavirus disease 2019 (COVID-19)|Law|Economics|Medicine|Physics|Disease|Pathology|Infectious disease (medical specialty)|Thermodynamics|Philosophy,https://doi.org/10.1111/risa.13735|https://pubmed.ncbi.nlm.nih.gov/33886124,Social Sciences
